"id","minute","result","X","Y","xG","player","h_a","player_id","situation","year","shotType","match_id","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction"
421963,38,"MissedShots",0.869000015258789,0.347999992370605,0.064927950501442,"Robert Skov","a",7867,"OpenPlay",2020,"LeftFoot",15436,"Arminia Bielefeld","Hoffenheim",1,1,2021-05-15 13:30:00,"Ihlas Bebou","Pass"
423659,10,"BlockedShot",0.841999969482422,0.559000015258789,0.0855387523770332,"Robert Skov","h",7867,"OpenPlay",2020,"LeftFoot",15439,"Hoffenheim","Hertha Berlin",2,1,2021-05-22 13:30:00,"Andrej Kramaric","Pass"
423669,44,"BlockedShot",0.791999969482422,0.414000015258789,0.0326104462146759,"Robert Skov","h",7867,"OpenPlay",2020,"LeftFoot",15439,"Hoffenheim","Hertha Berlin",2,1,2021-05-22 13:30:00,"Ihlas Bebou","BallTouch"
423670,46,"MissedShots",0.755999984741211,0.287999992370605,0.0184085089713335,"Robert Skov","h",7867,"OpenPlay",2020,"LeftFoot",15439,"Hoffenheim","Hertha Berlin",2,1,2021-05-22 13:30:00,"Andrej Kramaric","Pass"
377500,17,"SavedShot",0.909000015258789,0.587000007629395,0.406523674726486,"Pavel Kaderábek","a",74,"OpenPlay",2020,"RightFoot",14176,"FC Cologne","Hoffenheim",2,3,2020-09-19 13:30:00,"Christoph Baumgartner","Pass"
380480,72,"BlockedShot",0.906999969482422,0.584000015258789,0.0255570765584707,"Pavel Kaderábek","a",74,"FromCorner",2020,"Head",15163,"Eintracht Frankfurt","Hoffenheim",2,1,2020-10-03 13:30:00,"Mijat Gacinovic","CornerAwarded"
401659,84,"SavedShot",0.960999984741211,0.597000007629395,0.0945306643843651,"Pavel Kaderábek","a",74,"FromCorner",2020,"RightFoot",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,"Håvard Nordtveit","HeadPass"
401663,87,"BlockedShot",0.778000030517578,0.334000015258789,0.020913964137435,"Pavel Kaderábek","a",74,"OpenPlay",2020,"RightFoot",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,"Andrej Kramaric","Pass"
408508,47,"MissedShots",0.869000015258789,0.337000007629395,0.00734455045312643,"Pavel Kaderábek","h",74,"SetPiece",2020,"Head",15353,"Hoffenheim","Wolfsburg",2,1,2021-03-06 14:30:00,"Sebastian Rudy","Aerial"
410616,36,"SavedShot",0.908000030517578,0.445999984741211,0.0654398947954178,"Pavel Kaderábek","a",74,"FromCorner",2020,"Head",15364,"VfB Stuttgart","Hoffenheim",2,0,2021-03-14 17:00:00,"Sebastian Rudy","Cross"
412453,61,"SavedShot",0.949000015258789,0.429000015258789,0.0815117284655571,"Pavel Kaderábek","a",74,"OpenPlay",2020,"Head",15382,"Augsburg","Hoffenheim",2,1,2021-04-03 13:30:00,"Florian Grillitsch","Aerial"
417145,31,"MissedShots",0.92,0.442000007629395,0.0825899913907051,"Pavel Kaderábek","a",74,"FromCorner",2020,"Head",15414,"Freiburg","Hoffenheim",1,1,2021-04-24 13:30:00,"Andrej Kramaric","Cross"
423662,29,"MissedShots",0.925,0.357000007629395,0.117132343351841,"Pavel Kaderábek","h",74,"OpenPlay",2020,"RightFoot",15439,"Hoffenheim","Hertha Berlin",2,1,2021-05-22 13:30:00,"Robert Skov","Throughball"
423679,80,"MissedShots",0.901999969482422,0.404000015258789,0.0370544046163559,"Pavel Kaderábek","h",74,"OpenPlay",2020,"Head",15439,"Hoffenheim","Hertha Berlin",2,1,2021-05-22 13:30:00,"Florian Grillitsch","Chipped"
377503,33,"MissedShots",0.726999969482422,0.552000007629394,0.0147952977567911,"Kevin Vogt","a",133,"FromCorner",2020,"RightFoot",14176,"FC Cologne","Hoffenheim",2,3,2020-09-19 13:30:00,NA,"None"
393891,59,"MissedShots",0.938000030517578,0.419000015258789,0.0300590097904205,"Håvard Nordtveit","a",202,"FromCorner",2020,"Head",15249,"Borussia M.Gladbach","Hoffenheim",1,2,2020-12-19 14:30:00,"Robert Skov","Aerial"
401661,87,"SavedShot",0.876999969482422,0.690999984741211,0.0610482916235924,"Håvard Nordtveit","a",202,"OpenPlay",2020,"RightFoot",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,"Andrej Kramaric","Pass"
401662,87,"MissedShots",0.875,0.442999992370605,0.0259865242987871,"Håvard Nordtveit","a",202,"FromCorner",2020,"Head",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,"Sebastian Rudy","Cross"
381761,3,"MissedShots",0.928000030517578,0.547999992370605,0.389143586158752,"Mijat Gacinovic","h",290,"OpenPlay",2020,"RightFoot",15167,"Hoffenheim","Borussia Dortmund",0,1,2020-10-17 13:30:00,"Robert Skov","Cross"
381764,18,"SavedShot",0.855999984741211,0.602000007629395,0.0756606310606003,"Mijat Gacinovic","h",290,"OpenPlay",2020,"LeftFoot",15167,"Hoffenheim","Borussia Dortmund",0,1,2020-10-17 13:30:00,"Ishak Belfodil","Pass"
385531,91,"MissedShots",0.87,0.505999984741211,0.0416610166430473,"Mijat Gacinovic","h",290,"OpenPlay",2020,"Head",15193,"Hoffenheim","Union Berlin",1,3,2020-11-02 19:30:00,"Sebastian Rudy","Cross"
386658,79,"MissedShots",0.919000015258789,0.605999984741211,0.229224756360054,"Mijat Gacinovic","a",290,"OpenPlay",2020,"RightFoot",15201,"Wolfsburg","Hoffenheim",2,1,2020-11-08 14:30:00,"Christoph Baumgartner","Cross"
397803,24,"MissedShots",0.891999969482422,0.412999992370605,0.0730479657649994,"Mijat Gacinovic","a",290,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,"Ihlas Bebou","Cross"
397825,88,"MissedShots",0.951999969482422,0.415999984741211,0.366915225982666,"Mijat Gacinovic","a",290,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,NA,"Rebound"
400998,27,"MissedShots",0.816999969482422,0.460999984741211,0.0207600072026253,"Mijat Gacinovic","h",290,"FromCorner",2020,"RightFoot",15295,"Hoffenheim","FC Cologne",3,0,2021-01-24 17:00:00,NA,"Aerial"
403796,25,"MissedShots",0.804000015258789,0.272999992370605,0.0197815671563148,"Mijat Gacinovic","h",290,"OpenPlay",2020,"LeftFoot",15313,"Hoffenheim","Eintracht Frankfurt",1,3,2021-02-07 14:30:00,"Sebastian Rudy","TakeOn"
404198,72,"MissedShots",0.921999969482422,0.281000003814697,0.0563500672578812,"Mijat Gacinovic","a",290,"OpenPlay",2020,"RightFoot",15321,"Borussia Dortmund","Hoffenheim",2,2,2021-02-13 14:30:00,"Christoph Baumgartner","Pass"
404201,93,"MissedShots",0.951999969482422,0.402000007629395,0.410934239625931,"Mijat Gacinovic","a",290,"OpenPlay",2020,"LeftFoot",15321,"Borussia Dortmund","Hoffenheim",2,2,2021-02-13 14:30:00,NA,"None"
412457,78,"MissedShots",0.693000030517578,0.705,0.00750182941555977,"Mijat Gacinovic","a",290,"OpenPlay",2020,"RightFoot",15382,"Augsburg","Hoffenheim",2,1,2021-04-03 13:30:00,"Ishak Belfodil","Pass"
412461,91,"SavedShot",0.765999984741211,0.494000015258789,0.0447947345674038,"Mijat Gacinovic","a",290,"OpenPlay",2020,"RightFoot",15382,"Augsburg","Hoffenheim",2,1,2021-04-03 13:30:00,"Ihlas Bebou","LayOff"
415009,67,"BlockedShot",0.840999984741211,0.494000015258789,0.0300143007189035,"Mijat Gacinovic","a",290,"OpenPlay",2020,"LeftFoot",15393,"RasenBallsport Leipzig","Hoffenheim",0,0,2021-04-16 18:30:00,NA,"Aerial"
381766,30,"SavedShot",0.91,0.457999992370605,0.0758542865514755,"Ishak Belfodil","h",3834,"FromCorner",2020,"Head",15167,"Hoffenheim","Borussia Dortmund",0,1,2020-10-17 13:30:00,"Dennis Geiger","Cross"
381772,51,"BlockedShot",0.856999969482422,0.397999992370605,0.0721271187067032,"Ishak Belfodil","h",3834,"OpenPlay",2020,"LeftFoot",15167,"Hoffenheim","Borussia Dortmund",0,1,2020-10-17 13:30:00,"Sebastian Rudy","BallRecovery"
385520,35,"MissedShots",0.955999984741211,0.33,0.0275811478495598,"Ishak Belfodil","h",3834,"OpenPlay",2020,"RightFoot",15193,"Hoffenheim","Union Berlin",1,3,2020-11-02 19:30:00,"Robert Skov","Cross"
386640,13,"MissedShots",0.911999969482422,0.412000007629395,0.0597266741096973,"Ishak Belfodil","a",3834,"OpenPlay",2020,"Head",15201,"Wolfsburg","Hoffenheim",2,1,2020-11-08 14:30:00,"Christoph Baumgartner","Cross"
386646,39,"MissedShots",0.861999969482422,0.577000007629395,0.30571648478508,"Ishak Belfodil","a",3834,"OpenPlay",2020,"RightFoot",15201,"Wolfsburg","Hoffenheim",2,1,2020-11-08 14:30:00,"Florian Grillitsch","Pass"
396428,28,"SavedShot",0.915999984741211,0.529000015258789,0.0510210432112217,"Ishak Belfodil","h",3834,"FromCorner",2020,"Head",15259,"Hoffenheim","Freiburg",1,3,2021-01-02 14:30:00,"Christoph Baumgartner","Aerial"
397801,22,"BlockedShot",0.865999984741211,0.435,0.0792828649282455,"Ishak Belfodil","a",3834,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,NA,"Rebound"
397800,22,"SavedShot",0.841999969482422,0.432999992370605,0.271528780460358,"Ishak Belfodil","a",3834,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,"Ihlas Bebou","Pass"
397808,34,"BlockedShot",0.908000030517578,0.417999992370605,0.122199535369873,"Ishak Belfodil","a",3834,"OpenPlay",2020,"LeftFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,"Andrej Kramaric","Pass"
403800,51,"MissedShots",0.898000030517578,0.572000007629395,0.305353075265884,"Ishak Belfodil","h",3834,"OpenPlay",2020,"RightFoot",15313,"Hoffenheim","Eintracht Frankfurt",1,3,2021-02-07 14:30:00,"Marco John","Cross"
403807,90,"MissedShots",0.899000015258789,0.442999992370605,0.115313582122326,"Ishak Belfodil","h",3834,"OpenPlay",2020,"RightFoot",15313,"Hoffenheim","Eintracht Frankfurt",1,3,2021-02-07 14:30:00,"Pavel Kaderábek","Pass"
380479,72,"SavedShot",0.728000030517578,0.355,0.0174002423882484,"Stefan Posch","a",5329,"OpenPlay",2020,"RightFoot",15163,"Eintracht Frankfurt","Hoffenheim",2,1,2020-10-03 13:30:00,"Florian Grillitsch","Pass"
381774,60,"BlockedShot",0.683000030517578,0.432999992370605,0.0117601491510868,"Stefan Posch","h",5329,"OpenPlay",2020,"RightFoot",15167,"Hoffenheim","Borussia Dortmund",0,1,2020-10-17 13:30:00,NA,"BallRecovery"
389591,19,"SavedShot",0.950999984741211,0.404000015258789,0.0353320576250553,"Stefan Posch","a",5329,"SetPiece",2020,"Head",15218,"Mainz 05","Hoffenheim",1,1,2020-11-29 17:00:00,"Dennis Geiger","Aerial"
392364,29,"MissedShots",0.985999984741211,0.562999992370605,0.383895993232727,"Stefan Posch","a",5329,"FromCorner",2020,"Head",15233,"Bayer Leverkusen","Hoffenheim",4,1,2020-12-13 17:00:00,NA,"None"
392375,77,"MissedShots",0.512999992370605,0.246000003814697,0.0177984051406384,"Stefan Posch","a",5329,"DirectFreekick",2020,"RightFoot",15233,"Bayer Leverkusen","Hoffenheim",4,1,2020-12-13 17:00:00,NA,"Standard"
393886,40,"MissedShots",0.871999969482422,0.454000015258789,0.0252230558544397,"Stefan Posch","a",5329,"FromCorner",2020,"Head",15249,"Borussia M.Gladbach","Hoffenheim",1,2,2020-12-19 14:30:00,"Robert Skov","Cross"
401658,83,"BlockedShot",0.751999969482422,0.577999992370606,0.0206873305141926,"Stefan Posch","a",5329,"OpenPlay",2020,"RightFoot",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,"Florian Grillitsch","LayOff"
415010,68,"BlockedShot",0.875,0.562999992370605,0.0129391327500343,"Stefan Posch","a",5329,"FromCorner",2020,"Head",15393,"RasenBallsport Leipzig","Hoffenheim",0,0,2021-04-16 18:30:00,"Andrej Kramaric","Aerial"
420009,46,"MissedShots",0.928000030517578,0.434000015258789,0.0879817306995392,"Stefan Posch","h",5329,"FromCorner",2020,"Head",15421,"Hoffenheim","Schalke 04",4,2,2021-05-08 13:30:00,"Robert Skov","Cross"
423682,87,"BlockedShot",0.848000030517578,0.360999984741211,0.0638277903199196,"Stefan Posch","h",5329,"OpenPlay",2020,"LeftFoot",15439,"Hoffenheim","Hertha Berlin",2,1,2021-05-22 13:30:00,"Pavel Kaderábek","Pass"
377513,70,"BlockedShot",0.760999984741211,0.499000015258789,0.0292708408087492,"Kasim Nuhu","a",7024,"FromCorner",2020,"LeftFoot",14176,"FC Cologne","Hoffenheim",2,3,2020-09-19 13:30:00,NA,"Rebound"
393103,22,"MissedShots",0.978000030517578,0.57,0.457348674535751,"Kasim Nuhu","h",7024,"OpenPlay",2020,"Head",15246,"Hoffenheim","RasenBallsport Leipzig",0,1,2020-12-16 19:30:00,"Sebastian Rudy","Cross"
393110,91,"MissedShots",0.915999984741211,0.557999992370605,0.0980998203158379,"Kasim Nuhu","h",7024,"SetPiece",2020,"Head",15246,"Hoffenheim","RasenBallsport Leipzig",0,1,2020-12-16 19:30:00,"Christoph Baumgartner","Cross"
396431,41,"OwnGoal",0.0309999990463257,0.517999992370605,0,"Kasim Nuhu","h",7024,"OpenPlay",2020,"LeftFoot",15259,"Hoffenheim","Freiburg",1,3,2021-01-02 14:30:00,NA,"None"
396437,56,"MissedShots",0.860999984741211,0.430999984741211,0.0123562654480338,"Kasim Nuhu","h",7024,"FromCorner",2020,"Head",15259,"Hoffenheim","Freiburg",1,3,2021-01-02 14:30:00,"Robert Skov","Aerial"
397818,65,"MissedShots",0.743000030517578,0.370999984741211,0.0113472947850823,"Kasim Nuhu","a",7024,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,NA,"None"
398897,50,"MissedShots",0.855999984741211,0.480999984741211,0.0717776566743851,"Kasim Nuhu","h",7024,"SetPiece",2020,"RightFoot",15277,"Hoffenheim","Arminia Bielefeld",0,0,2021-01-16 14:30:00,"Diadie Samassékou","HeadPass"
410612,14,"OwnGoal",0.065,0.525999984741211,0,"Kasim Nuhu","a",7024,"OpenPlay",2020,"RightFoot",15364,"VfB Stuttgart","Hoffenheim",2,0,2021-03-14 17:00:00,NA,"None"
410622,56,"MissedShots",0.924000015258789,0.449000015258789,0.0931833758950233,"Kasim Nuhu","a",7024,"FromCorner",2020,"Head",15364,"VfB Stuttgart","Hoffenheim",2,0,2021-03-14 17:00:00,"Andrej Kramaric","Cross"
377521,95,"MissedShots",0.385,0.372999992370605,0.00672906497493386,"Joshua Brenet","a",7026,"OpenPlay",2020,"RightFoot",14176,"FC Cologne","Hoffenheim",2,3,2020-09-19 13:30:00,"Ermin Bicakcic","BallRecovery"
381784,91,"MissedShots",0.678000030517578,0.462000007629395,0.0131194023415446,"Diadie Samassékou","h",7868,"OpenPlay",2020,"RightFoot",15167,"Hoffenheim","Borussia Dortmund",0,1,2020-10-17 13:30:00,"Dennis Geiger","Pass"
384041,19,"MissedShots",0.77,0.520999984741211,0.0288131963461637,"Diadie Samassékou","a",7868,"OpenPlay",2020,"LeftFoot",15183,"Werder Bremen","Hoffenheim",1,1,2020-10-25 17:00:00,"Jacob Bruun Larsen","Pass"
385526,72,"BlockedShot",0.764000015258789,0.479000015258789,0.0253603830933571,"Diadie Samassékou","h",7868,"OpenPlay",2020,"LeftFoot",15193,"Hoffenheim","Union Berlin",1,3,2020-11-02 19:30:00,NA,"None"
391127,22,"MissedShots",0.748000030517578,0.425,0.0226105898618698,"Diadie Samassékou","h",7868,"OpenPlay",2020,"RightFoot",15222,"Hoffenheim","Augsburg",3,1,2020-12-07 19:30:00,NA,"Rebound"
392359,16,"BlockedShot",0.794000015258789,0.525,0.0434571504592896,"Diadie Samassékou","a",7868,"OpenPlay",2020,"LeftFoot",15233,"Bayer Leverkusen","Hoffenheim",4,1,2020-12-13 17:00:00,"Sebastian Rudy","Pass"
392369,51,"MissedShots",0.791999969482422,0.422999992370605,0.0338589362800121,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15233,"Bayer Leverkusen","Hoffenheim",4,1,2020-12-13 17:00:00,"Andrej Kramaric","Pass"
397806,29,"MissedShots",0.715999984741211,0.582000007629395,0.0118989404290915,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,NA,"Rebound"
397809,34,"MissedShots",0.801999969482422,0.520999984741211,0.0370530113577843,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,NA,"Rebound"
398898,51,"MissedShots",0.855,0.360999984741211,0.0382668636739254,"Diadie Samassékou","h",7868,"FromCorner",2020,"RightFoot",15277,"Hoffenheim","Arminia Bielefeld",0,0,2021-01-16 14:30:00,"Andrej Kramaric","Pass"
399778,67,"MissedShots",0.775999984741211,0.434000015258789,0.0375656522810459,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15288,"Hertha Berlin","Hoffenheim",0,3,2021-01-19 19:30:00,"Marco John","Pass"
401647,46,"BlockedShot",0.811999969482422,0.66,0.0311069563031197,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15302,"Bayern Munich","Hoffenheim",4,1,2021-01-30 14:30:00,"Marco John","Pass"
407127,36,"BlockedShot",0.805999984741211,0.532000007629394,0.0508761145174503,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15343,"Union Berlin","Hoffenheim",1,1,2021-02-28 12:30:00,"Marco John","Pass"
411631,61,"BlockedShot",0.705999984741211,0.595999984741211,0.0148008922114968,"Diadie Samassékou","h",7868,"OpenPlay",2020,"RightFoot",15366,"Hoffenheim","Mainz 05",1,2,2021-03-21 12:30:00,"Christoph Baumgartner","Pass"
412445,15,"BlockedShot",0.745,0.442000007629395,0.0208877045661211,"Diadie Samassékou","a",7868,"OpenPlay",2020,"RightFoot",15382,"Augsburg","Hoffenheim",2,1,2021-04-03 13:30:00,NA,"Rebound"
420020,71,"MissedShots",0.818000030517578,0.455999984741211,0.0798118934035301,"Diadie Samassékou","h",7868,"OpenPlay",2020,"LeftFoot",15421,"Hoffenheim","Schalke 04",4,2,2021-05-08 13:30:00,"Andrej Kramaric","Pass"
420022,73,"MissedShots",0.816999969482422,0.455,0.0195791311562061,"Diadie Samassékou","h",7868,"FromCorner",2020,"RightFoot",15421,"Hoffenheim","Schalke 04",4,2,2021-05-08 13:30:00,"Andrej Kramaric","Chipped"
396435,49,"SavedShot",0.735,0.412000007629395,0.014400651678443,"Melayro Bogarde","h",8192,"OpenPlay",2020,"RightFoot",15259,"Hoffenheim","Freiburg",1,3,2021-01-02 14:30:00,"Andrej Kramaric","Pass"
396436,53,"BlockedShot",0.845,0.460999984741211,0.0414725095033646,"Melayro Bogarde","h",8192,"FromCorner",2020,"LeftFoot",15259,"Hoffenheim","Freiburg",1,3,2021-01-02 14:30:00,"Ryan Sessegnon","Cross"
396441,65,"MissedShots",0.865999984741211,0.475999984741211,0.0275221299380064,"Melayro Bogarde","h",8192,"OpenPlay",2020,"Head",15259,"Hoffenheim","Freiburg",1,3,2021-01-02 14:30:00,"Ryan Sessegnon","Chipped"
397813,47,"SavedShot",0.759000015258789,0.394000015258789,0.023167422041297,"Melayro Bogarde","a",8192,"OpenPlay",2020,"RightFoot",15271,"Schalke 04","Hoffenheim",4,0,2021-01-09 14:30:00,"Christoph Baumgartner","Pass"
406136,20,"MissedShots",0.904000015258789,0.549000015258789,0.217932090163231,"Chris Richards","h",8430,"FromCorner",2020,"Head",15330,"Hoffenheim","Werder Bremen",4,0,2021-02-21 17:00:00,"Florian Grillitsch","Cross"
384057,80,"SavedShot",0.909000015258789,0.524000015258789,0.0538994260132313,"Klauss","a",8815,"OpenPlay",2020,"Head",15183,"Werder Bremen","Hoffenheim",1,1,2020-10-25 17:00:00,"Sargis Adamyan","Aerial"
399776,52,"BlockedShot",0.900999984741211,0.680999984741211,0.0799099802970886,"Marco John","a",9108,"OpenPlay",2020,"LeftFoot",15288,"Hertha Berlin","Hoffenheim",0,3,2021-01-19 19:30:00,"Sebastian Rudy","Pass"
401003,40,"MissedShots",0.799000015258789,0.695999984741211,0.0216318294405937,"Marco John","h",9108,"FromCorner",2020,"LeftFoot",15295,"Hoffenheim","FC Cologne",3,0,2021-01-24 17:00:00,"Ihlas Bebou","Pass"
401020,86,"BlockedShot",0.734000015258789,0.646999969482422,0.0165217015892267,"Marco John","h",9108,"OpenPlay",2020,"LeftFoot",15295,"Hoffenheim","FC Cologne",3,0,2021-01-24 17:00:00,NA,"BallRecovery"
406143,69,"BlockedShot",0.751999969482422,0.504000015258789,0.0181319918483496,"Marco John","h",9108,"FromCorner",2020,"LeftFoot",15330,"Hoffenheim","Werder Bremen",4,0,2021-02-21 17:00:00,NA,"None"
411621,16,"MissedShots",0.684000015258789,0.385999984741211,0.0117620406672359,"Marco John","h",9108,"FromCorner",2020,"RightFoot",15366,"Hoffenheim","Mainz 05",1,2,2021-03-21 12:30:00,NA,"None"
377397,76,"SavedShot",0.864000015258789,0.542000007629394,0.01495994720608,"André Hahn","a",412,"FromCorner",2020,"Head",14175,"Union Berlin","Augsburg",1,3,2020-09-19 13:30:00,NA,"Aerial"
377404,88,"Goal",0.931999969482422,0.432999992370605,0.462851494550705,"André Hahn","a",412,"OpenPlay",2020,"LeftFoot",14175,"Union Berlin","Augsburg",1,3,2020-09-19 13:30:00,NA,"Rebound"
381276,5,"MissedShots",0.726999969482422,0.454000015258789,0.0180938187986612,"André Hahn","a",412,"FromCorner",2020,"RightFoot",15165,"Wolfsburg","Augsburg",0,0,2020-10-04 13:30:00,"Rani Khedira","Pass"
384548,75,"BlockedShot",0.943000030517578,0.332000007629395,0.0689167082309723,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15187,"Augsburg","Mainz 05",3,1,2020-10-31 14:30:00,"Ruben Vargas","Pass"
384549,79,"Goal",0.854000015258789,0.542999992370605,0.0619841702282429,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15187,"Augsburg","Mainz 05",3,1,2020-10-31 14:30:00,"Alfred Finnbogason","HeadPass"
384551,90,"Goal",0.958000030517578,0.534000015258789,0.788698673248291,"André Hahn","h",412,"OpenPlay",2020,"LeftFoot",15187,"Augsburg","Mainz 05",3,1,2020-10-31 14:30:00,"Noah Joel Sarenren Bazee","Pass"
384552,92,"SavedShot",0.828000030517578,0.625,0.103738896548748,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15187,"Augsburg","Mainz 05",3,1,2020-10-31 14:30:00,"Tobias Strobl","Pass"
385938,37,"MissedShots",0.59,0.420999984741211,0.00721313338726759,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15199,"Augsburg","Hertha Berlin",0,3,2020-11-07 14:30:00,NA,"None"
388619,33,"MissedShots",0.788000030517578,0.645,0.0282072890549898,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15219,"Augsburg","Freiburg",1,1,2020-11-28 14:30:00,"Tobias Strobl","Pass"
388620,36,"MissedShots",0.906999969482422,0.645,0.0115317618474364,"André Hahn","h",412,"FromCorner",2020,"Head",15219,"Augsburg","Freiburg",1,1,2020-11-28 14:30:00,"Daniel Caligiuri","Aerial"
388625,74,"BlockedShot",0.845,0.288999996185303,0.0309915412217379,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15219,"Augsburg","Freiburg",1,1,2020-11-28 14:30:00,NA,"None"
388627,76,"SavedShot",0.904000015258789,0.490999984741211,0.0394722037017345,"André Hahn","h",412,"OpenPlay",2020,"Head",15219,"Augsburg","Freiburg",1,1,2020-11-28 14:30:00,"Jeffrey Gouweleeuw","Aerial"
398951,17,"MissedShots",0.844000015258789,0.457999992370605,0.086926206946373,"André Hahn","a",412,"OpenPlay",2020,"RightFoot",15282,"Werder Bremen","Augsburg",2,0,2021-01-16 14:30:00,"Alfred Finnbogason","Pass"
398952,27,"MissedShots",0.926999969482422,0.389000015258789,0.0359135344624519,"André Hahn","a",412,"FromCorner",2020,"Head",15282,"Werder Bremen","Augsburg",2,0,2021-01-16 14:30:00,"Daniel Caligiuri","Cross"
400388,38,"MissedShots",0.795999984741211,0.744000015258789,0.0153665840625763,"André Hahn","h",412,"FromCorner",2020,"LeftFoot",15300,"Augsburg","Union Berlin",2,1,2021-01-23 14:30:00,NA,"None"
400390,46,"SavedShot",0.954000015258789,0.400999984741211,0.0906484499573708,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15300,"Augsburg","Union Berlin",2,1,2021-01-23 14:30:00,"Marco Richter","Cross"
400395,70,"BlockedShot",0.843000030517578,0.507000007629395,0.102176196873188,"André Hahn","h",412,"OpenPlay",2020,"LeftFoot",15300,"Augsburg","Union Berlin",2,1,2021-01-23 14:30:00,"Florian Niederlechner","Pass"
401616,9,"Goal",0.868000030517578,0.4,0.102096356451511,"André Hahn","a",412,"OpenPlay",2020,"RightFoot",15303,"Borussia Dortmund","Augsburg",3,1,2021-01-30 14:30:00,"Florian Niederlechner","TakeOn"
401627,57,"MissedShots",0.890999984741211,0.520999984741211,0.0808797106146812,"André Hahn","a",412,"OpenPlay",2020,"Head",15303,"Borussia Dortmund","Augsburg",3,1,2021-01-30 14:30:00,"Marco Richter","Cross"
403156,12,"MissedShots",0.846999969482422,0.554000015258789,0.0503209978342056,"André Hahn","h",412,"OpenPlay",2020,"LeftFoot",15318,"Augsburg","Wolfsburg",0,2,2021-02-06 14:30:00,"Mads Pedersen","Cross"
403170,61,"MissedShots",0.905,0.708000030517578,0.0348262600600719,"André Hahn","h",412,"OpenPlay",2020,"LeftFoot",15318,"Augsburg","Wolfsburg",0,2,2021-02-06 14:30:00,NA,"None"
403171,68,"BlockedShot",0.891999969482422,0.427000007629395,0.0528815314173698,"André Hahn","h",412,"FromCorner",2020,"RightFoot",15318,"Augsburg","Wolfsburg",0,2,2021-02-06 14:30:00,"Mads Pedersen","Cross"
403174,73,"BlockedShot",0.724000015258789,0.602000007629395,0.0137128653004766,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15318,"Augsburg","Wolfsburg",0,2,2021-02-06 14:30:00,"Tobias Strobl","Pass"
404081,93,"BlockedShot",0.939000015258789,0.455,0.121852703392506,"André Hahn","a",412,"FromCorner",2020,"Head",15322,"RasenBallsport Leipzig","Augsburg",2,1,2021-02-12 19:30:00,"Mads Pedersen","Cross"
407352,24,"Goal",0.92,0.430999984741211,0.469415813684464,"André Hahn","a",412,"OpenPlay",2020,"RightFoot",15344,"Mainz 05","Augsburg",0,1,2021-02-28 14:30:00,"Florian Niederlechner","Pass"
407364,84,"ShotOnPost",0.873000030517578,0.517999992370605,0.438868492841721,"André Hahn","a",412,"OpenPlay",2020,"RightFoot",15344,"Mainz 05","Augsburg",0,1,2021-02-28 14:30:00,"Michael Gregoritsch","Pass"
409605,36,"BlockedShot",0.955999984741211,0.560999984741211,0.142845496535301,"André Hahn","h",412,"OpenPlay",2020,"LeftFoot",15362,"Augsburg","Borussia M.Gladbach",3,1,2021-03-12 19:30:00,"Felix Uduokhai","Pass"
409629,88,"Goal",0.901999969482422,0.610999984741211,0.388840675354004,"André Hahn","h",412,"OpenPlay",2020,"RightFoot",15362,"Augsburg","Borussia M.Gladbach",3,1,2021-03-12 19:30:00,"Marco Richter","Pass"
